"YM","N","Freq","rates","masked"
"2010-01",5,502,0.0099601593625498,1
"2010-02",0,502,0,0
"2010-03",0,501,0,0
"2010-04",0,496,0,0
"2010-05",5,501,0.00998003992015968,1
"2010-06",5,499,0.0100200400801603,0
"2010-07",5,498,0.0100401606425703,1
"2010-08",5,499,0.0100200400801603,1
"2010-09",5,499,0.0100200400801603,1
"2010-10",5,499,0.0100200400801603,1
"2010-11",0,500,0,0
"2010-12",5,497,0.0100603621730382,1
"2011-01",5,495,0.0101010101010101,1
"2011-02",5,496,0.0100806451612903,1
"2011-03",5,497,0.0100603621730382,1
"2011-04",5,501,0.00998003992015968,1
"2011-05",5,501,0.00998003992015968,1
"2011-06",5,501,0.00998003992015968,1
"2011-07",5,504,0.00992063492063492,1
"2011-08",5,506,0.00988142292490119,1
"2011-09",5,508,0.00984251968503937,1
"2011-10",5,508,0.00984251968503937,1
"2011-11",5,509,0.00982318271119843,1
"2011-12",5,512,0.009765625,1
"2012-01",5,514,0.00972762645914397,1
"2012-02",5,517,0.00967117988394584,1
"2012-03",5,520,0.00961538461538462,1
"2012-04",5,518,0.00965250965250965,1
"2012-05",5,518,0.00965250965250965,1
"2012-06",5,519,0.00963391136801541,1
"2012-07",5,519,0.00963391136801541,1
"2012-08",5,521,0.00959692898272553,1
"2012-09",5,518,0.00965250965250965,1
"2012-10",5,520,0.00961538461538462,1
"2012-11",5,521,0.00959692898272553,1
"2012-12",5,522,0.00957854406130268,1
"2013-01",5,522,0.00957854406130268,1
"2013-02",5,521,0.00959692898272553,1
"2013-03",5,523,0.00956022944550669,1
"2013-04",7,525,0.0133333333333333,0
"2013-05",5,525,0.00952380952380952,1
"2013-06",5,520,0.00961538461538462,0
"2013-07",5,520,0.00961538461538462,1
"2013-08",5,518,0.00965250965250965,1
"2013-09",5,520,0.00961538461538462,1
"2013-10",0,520,0,0
"2013-11",5,516,0.00968992248062015,1
"2013-12",5,515,0.00970873786407767,1
"2014-01",5,515,0.00970873786407767,1
"2014-02",5,516,0.00968992248062015,1
"2014-03",5,516,0.00968992248062015,1
"2014-04",5,518,0.00965250965250965,1
"2014-05",0,515,0,0
"2014-06",5,515,0.00970873786407767,1
"2014-07",5,515,0.00970873786407767,1
"2014-08",5,516,0.00968992248062015,1
"2014-09",5,516,0.00968992248062015,1
"2014-10",0,514,0,0
"2014-11",5,514,0.00972762645914397,1
"2014-12",5,514,0.00972762645914397,1
"2015-01",5,516,0.00968992248062015,1
"2015-02",0,516,0,0
"2015-03",5,515,0.00970873786407767,1
"2015-04",5,515,0.00970873786407767,1
"2015-05",5,517,0.00967117988394584,1
"2015-06",0,515,0,0
"2015-07",5,513,0.00974658869395711,1
"2015-08",5,513,0.00974658869395711,1
"2015-09",0,511,0,0
"2015-10",5,509,0.00982318271119843,1
"2015-11",5,508,0.00984251968503937,1
"2015-12",0,506,0,0
"2016-01",0,504,0,0
"2016-02",5,502,0.0099601593625498,1
"2016-03",5,501,0.00998003992015968,1
"2016-04",5,502,0.0099601593625498,1
"2016-05",0,499,0,0
"2016-06",5,495,0.0101010101010101,1
"2016-07",5,497,0.0100603621730382,1
"2016-08",0,498,0,0
"2016-09",0,496,0,0
"2016-10",5,496,0.0100806451612903,1
"2016-11",0,495,0,0
"2016-12",5,496,0.0100806451612903,1
"2017-01",5,492,0.0101626016260163,1
"2017-02",5,492,0.0101626016260163,1
"2017-03",5,492,0.0101626016260163,1
"2017-04",5,490,0.0102040816326531,1
"2017-05",5,489,0.0102249488752556,1
"2017-06",5,488,0.0102459016393443,1
"2017-07",5,487,0.0102669404517454,1
"2017-08",5,484,0.0103305785123967,1
"2017-09",0,482,0,0
"2017-10",6,481,0.0124740124740125,0
"2017-11",5,477,0.010482180293501,1
"2017-12",5,477,0.010482180293501,1
"2018-01",5,475,0.0105263157894737,1
"2018-02",5,474,0.0105485232067511,1
"2018-03",5,474,0.0105485232067511,1
"2018-04",5,473,0.0105708245243129,1
"2018-05",5,472,0.0105932203389831,1
"2018-06",5,471,0.0106157112526539,1
"2018-07",5,467,0.0107066381156317,1
"2018-08",5,465,0.010752688172043,1
"2018-09",5,464,0.0107758620689655,1
"2018-10",5,463,0.0107991360691145,1
"2018-11",5,461,0.0108459869848156,1
"2018-12",5,459,0.0108932461873638,1
"2019-01",5,459,0.0108932461873638,1
"2019-02",0,458,0,0
"2019-03",5,457,0.0109409190371991,1
"2019-04",5,455,0.010989010989011,1
"2019-05",5,455,0.010989010989011,1
"2019-06",5,454,0.0110132158590308,1
"2019-07",0,453,0,0
"2019-08",5,453,0.011037527593819,1
"2019-09",5,453,0.011037527593819,1
"2019-10",5,453,0.011037527593819,1
"2019-11",5,454,0.0110132158590308,1
"2019-12",5,454,0.0110132158590308,1
"2020-01",5,451,0.0110864745011086,1
"2020-02",0,450,0,0
"2020-03",0,451,0,0
"2020-04",0,451,0,0
"2020-05",0,453,0,0
"2020-06",0,449,0,0
"2020-07",0,449,0,0
"2020-08",0,448,0,0
"2020-09",0,446,0,0
"2020-10",0,447,0,0
"2020-11",0,445,0,0
"2020-12",0,444,0,0
