"YM","N","Freq","rates","masked"
"2010-01",1,502,0.00199203187250996,1
"2010-02",3,502,0.00597609561752988,1
"2010-03",0,501,0,0
"2010-04",0,496,0,0
"2010-05",1,501,0.00199600798403194,1
"2010-06",1,499,0.00200400801603206,1
"2010-07",0,498,0,0
"2010-08",0,499,0,0
"2010-09",1,499,0.00200400801603206,1
"2010-10",0,499,0,0
"2010-11",0,500,0,0
"2010-12",0,497,0,0
"2011-01",0,495,0,0
"2011-02",0,496,0,0
"2011-03",2,497,0.00402414486921529,1
"2011-04",0,501,0,0
"2011-05",1,501,0.00199600798403194,1
"2011-06",1,501,0.00199600798403194,1
"2011-07",2,504,0.00396825396825397,1
"2011-08",1,506,0.00197628458498024,1
"2011-09",5,508,0.00984251968503937,0
"2011-10",0,508,0,0
"2011-11",1,509,0.00196463654223969,1
"2011-12",3,512,0.005859375,1
"2012-01",4,514,0.00778210116731518,1
"2012-02",2,517,0.00386847195357834,1
"2012-03",1,520,0.00192307692307692,1
"2012-04",1,518,0.00193050193050193,1
"2012-05",3,518,0.00579150579150579,1
"2012-06",4,519,0.00770712909441233,1
"2012-07",3,519,0.00578034682080925,1
"2012-08",3,521,0.00575815738963532,1
"2012-09",1,517,0.00193423597678917,1
"2012-10",3,519,0.00578034682080925,1
"2012-11",0,520,0,0
"2012-12",0,521,0,0
"2013-01",0,521,0,0
"2013-02",1,520,0.00192307692307692,1
"2013-03",0,522,0,0
"2013-04",0,524,0,0
"2013-05",0,524,0,0
"2013-06",3,519,0.00578034682080925,1
"2013-07",0,519,0,0
"2013-08",1,517,0.00193423597678917,1
"2013-09",0,519,0,0
"2013-10",0,519,0,0
"2013-11",0,515,0,0
"2013-12",0,513,0,0
"2014-01",4,513,0.00779727095516569,1
"2014-02",1,514,0.00194552529182879,1
"2014-03",1,514,0.00194552529182879,1
"2014-04",1,516,0.00193798449612403,1
"2014-05",2,513,0.00389863547758285,1
"2014-06",0,513,0,0
"2014-07",1,513,0.00194931773879142,1
"2014-08",0,514,0,0
"2014-09",4,514,0.00778210116731518,1
"2014-10",0,512,0,0
"2014-11",1,512,0.001953125,1
"2014-12",1,512,0.001953125,1
"2015-01",1,514,0.00194552529182879,1
"2015-02",1,514,0.00194552529182879,1
"2015-03",1,513,0.00194931773879142,1
"2015-04",0,513,0,0
"2015-05",1,515,0.00194174757281553,1
"2015-06",0,513,0,0
"2015-07",0,511,0,0
"2015-08",0,511,0,0
"2015-09",3,509,0.00589390962671906,1
"2015-10",0,507,0,0
"2015-11",0,506,0,0
"2015-12",0,504,0,0
"2016-01",0,502,0,0
"2016-02",0,500,0,0
"2016-03",0,499,0,0
"2016-04",0,500,0,0
"2016-05",0,497,0,0
"2016-06",1,493,0.00202839756592292,1
"2016-07",0,495,0,0
"2016-08",0,496,0,0
"2016-09",2,494,0.00404858299595142,1
"2016-10",0,494,0,0
"2016-11",0,493,0,0
"2016-12",5,494,0.0101214574898785,0
"2017-01",0,490,0,0
"2017-02",0,490,0,0
"2017-03",3,490,0.00612244897959184,1
"2017-04",3,488,0.00614754098360656,1
"2017-05",2,487,0.00410677618069815,1
"2017-06",0,486,0,0
"2017-07",6,485,0.0123711340206186,0
"2017-08",4,482,0.00829875518672199,1
"2017-09",2,480,0.00416666666666667,1
"2017-10",4,479,0.00835073068893528,1
"2017-11",0,474,0,0
"2017-12",6,475,0.0126315789473684,0
"2018-01",3,473,0.00634249471458774,1
"2018-02",0,472,0,0
"2018-03",4,472,0.00847457627118644,1
"2018-04",8,471,0.0169851380042463,0
"2018-05",6,470,0.0127659574468085,0
"2018-06",6,469,0.0127931769722814,0
"2018-07",5,465,0.010752688172043,0
"2018-08",3,463,0.00647948164146868,1
"2018-09",2,462,0.00432900432900433,1
"2018-10",0,461,0,0
"2018-11",2,459,0.00435729847494553,1
"2018-12",0,457,0,0
"2019-01",0,457,0,0
"2019-02",2,456,0.0043859649122807,1
"2019-03",1,455,0.0021978021978022,1
"2019-04",1,453,0.0022075055187638,1
"2019-05",1,453,0.0022075055187638,1
"2019-06",1,452,0.00221238938053097,1
"2019-07",0,451,0,0
"2019-08",4,451,0.00886917960088692,1
"2019-09",3,451,0.00665188470066519,1
"2019-10",0,451,0,0
"2019-11",3,452,0.00663716814159292,1
"2019-12",2,452,0.00442477876106195,1
"2020-01",2,449,0.0044543429844098,1
"2020-02",0,448,0,0
"2020-03",0,449,0,0
"2020-04",0,449,0,0
"2020-05",0,451,0,0
"2020-06",0,447,0,0
"2020-07",0,447,0,0
"2020-08",0,447,0,0
"2020-09",0,445,0,0
"2020-10",0,446,0,0
"2020-11",0,444,0,0
"2020-12",0,443,0,0
